"bc_index","sample","species","gene_count","tscp_count","mread_count","bc1_well","bc2_well","bc3_well","bc1_wind","bc2_wind","bc3_wind","condition","Order","seurat_clusters","ClusterLabel"
"28_33_77__s3","sample28","hg38",2511,6283,10406,"C4","C9","G5",28,33,77,"SAG_250nM",2114,"6","MAF_NKX2-1"
"28_34_44__s3","sample28","hg38",2578,7597,12363,"C4","C10","D8",28,34,44,"SAG_250nM",2115,"4","SST_NKX2-1"
"28_34_79__s3","sample28","hg38",3626,13150,21954,"C4","C10","G7",28,34,79,"SAG_250nM",2116,"1","MAF_NKX2-1"
"28_34_94__s3","sample28","hg38",2173,4918,8045,"C4","C10","H10",28,34,94,"SAG_250nM",2117,"6","MAF_NKX2-1"
"28_36_28__s3","sample28","hg38",2085,3271,5405,"C4","C12","C4",28,36,28,"SAG_250nM",2118,NA,"filtered"
"28_38_25__s3","sample28","hg38",2375,6032,9817,"C4","D2","C1",28,38,25,"SAG_250nM",2119,"1","MAF_NKX2-1"
"28_38_36__s3","sample28","hg38",3993,10933,18009,"C4","D2","C12",28,38,36,"SAG_250nM",2120,"8","LHX8_NKX2-1"
"28_39_15__s3","sample28","hg38",2034,3457,5579,"C4","D3","B3",28,39,15,"SAG_250nM",2121,"2","c2"
"28_39_22__s3","sample28","hg38",3198,8075,12784,"C4","D3","B10",28,39,22,"SAG_250nM",2122,"1","MAF_NKX2-1"
"28_39_69__s3","sample28","hg38",4492,13284,21248,"C4","D3","F9",28,39,69,"SAG_250nM",2123,"5","LHX8_NKX2-1"
"28_41_88__s3","sample28","hg38",7983,44742,74566,"C4","D5","H4",28,41,88,"SAG_250nM",2124,NA,"filtered"
"28_42_55__s3","sample28","hg38",4854,13812,23241,"C4","D6","E7",28,42,55,"SAG_250nM",2125,NA,"filtered"
"28_44_12__s3","sample28","hg38",3726,9249,15147,"C4","D8","A12",28,44,12,"SAG_250nM",2126,"16","c16"
"28_44_39__s3","sample28","hg38",4544,12736,20857,"C4","D8","D3",28,44,39,"SAG_250nM",2127,"18","c18"
"28_46_07__s3","sample28","hg38",2966,8917,14437,"C4","D10","A7",28,46,7,"SAG_250nM",2128,"1","MAF_NKX2-1"
"28_47_80__s3","sample28","hg38",1346,1902,3036,"C4","D11","G8",28,47,80,"SAG_250nM",2129,NA,"filtered"
"28_48_76__s3","sample28","hg38",2706,5786,9392,"C4","D12","G4",28,48,76,"SAG_250nM",2130,"4","SST_NKX2-1"
"28_49_84__s3","sample28","hg38",3842,10983,18280,"C4","E1","G12",28,49,84,"SAG_250nM",2131,"18","c18"
"28_50_75__s3","sample28","hg38",3302,7910,13077,"C4","E2","G3",28,50,75,"SAG_250nM",2132,"0","c0"
"28_52_08__s3","sample28","hg38",4544,13729,22396,"C4","E4","A8",28,52,8,"SAG_250nM",2133,"0","c0"
"28_53_79__s3","sample28","hg38",8633,41453,67880,"C4","E5","G7",28,53,79,"SAG_250nM",2134,NA,"filtered"
"28_54_82__s3","sample28","hg38",6229,21424,35725,"C4","E6","G10",28,54,82,"SAG_250nM",2135,"16","c16"
"28_55_24__s3","sample28","hg38",2775,6592,10597,"C4","E7","B12",28,55,24,"SAG_250nM",2136,"8","LHX8_NKX2-1"
"28_55_96__s3","sample28","hg38",2063,3515,5782,"C4","E7","H12",28,55,96,"SAG_250nM",2137,"0","c0"
"28_56_52__s3","sample28","hg38",5433,22174,36131,"C4","E8","E4",28,56,52,"SAG_250nM",2138,"8","LHX8_NKX2-1"
"28_56_56__s3","sample28","hg38",5304,17863,29210,"C4","E8","E8",28,56,56,"SAG_250nM",2139,"0","c0"
"28_58_53__s3","sample28","hg38",3592,7389,12198,"C4","E10","E5",28,58,53,"SAG_250nM",2140,"16","c16"
"28_58_60__s3","sample28","hg38",2315,4396,7148,"C4","E10","E12",28,58,60,"SAG_250nM",2141,"2","c2"
"28_58_85__s3","sample28","hg38",4756,14158,23200,"C4","E10","H1",28,58,85,"SAG_250nM",2142,"18","c18"
"28_59_42__s3","sample28","hg38",6385,22002,35728,"C4","E11","D6",28,59,42,"SAG_250nM",2143,NA,"filtered"
"28_60_57__s3","sample28","hg38",2089,4278,7074,"C4","E12","E9",28,60,57,"SAG_250nM",2144,"16","c16"
"28_61_17__s3","sample28","hg38",3892,11077,17695,"C4","F1","B5",28,61,17,"SAG_250nM",2145,"5","LHX8_NKX2-1"
"28_61_58__s3","sample28","hg38",4109,10926,17677,"C4","F1","E10",28,61,58,"SAG_250nM",2146,"5","LHX8_NKX2-1"
"28_61_65__s3","sample28","hg38",3945,11704,19151,"C4","F1","F5",28,61,65,"SAG_250nM",2147,NA,"filtered"
"28_62_23__s3","sample28","hg38",3570,10334,16889,"C4","F2","B11",28,62,23,"SAG_250nM",2148,"8","LHX8_NKX2-1"
"28_62_75__s3","sample28","hg38",2084,4508,7364,"C4","F2","G3",28,62,75,"SAG_250nM",2149,"2","c2"
"28_64_46__s3","sample28","hg38",8663,45535,75441,"C4","F4","D10",28,64,46,"SAG_250nM",2150,"3","TAC3_NKX2-1"
"28_64_78__s3","sample28","hg38",10829,95444,158619,"C4","F4","G6",28,64,78,"SAG_250nM",2151,"5","LHX8_NKX2-1"
"28_65_51__s3","sample28","hg38",3148,8323,13722,"C4","F5","E3",28,65,51,"SAG_250nM",2152,"6","MAF_NKX2-1"
"28_67_87__s3","sample28","hg38",4691,11089,18276,"C4","F7","H3",28,67,87,"SAG_250nM",2153,NA,"filtered"
"28_68_40__s3","sample28","hg38",5164,20960,34515,"C4","F8","D4",28,68,40,"SAG_250nM",2154,"4","SST_NKX2-1"
"28_68_85__s3","sample28","hg38",11205,97486,160427,"C4","F8","H1",28,68,85,"SAG_250nM",2155,"14","c14"
"28_68_87__s3","sample28","hg38",3829,11651,19105,"C4","F8","H3",28,68,87,"SAG_250nM",2156,"0","c0"
"28_69_66__s3","sample28","hg38",2787,7126,11647,"C4","F9","F6",28,69,66,"SAG_250nM",2157,"4","SST_NKX2-1"
"28_69_88__s3","sample28","hg38",3680,8493,13747,"C4","F9","H4",28,69,88,"SAG_250nM",2158,"16","c16"
"28_69_93__s3","sample28","hg38",3865,10185,16472,"C4","F9","H9",28,69,93,"SAG_250nM",2159,"5","LHX8_NKX2-1"
"28_70_68__s3","sample28","hg38",5491,19101,31245,"C4","F10","F8",28,70,68,"SAG_250nM",2160,"4","SST_NKX2-1"
"28_72_65__s3","sample28","hg38",6125,21840,35640,"C4","F12","F5",28,72,65,"SAG_250nM",2161,"4","SST_NKX2-1"
"28_72_74__s3","sample28","hg38",3506,8008,13337,"C4","F12","G2",28,72,74,"SAG_250nM",2162,"5","LHX8_NKX2-1"
"28_72_84__s3","sample28","hg38",4878,15773,25937,"C4","F12","G12",28,72,84,"SAG_250nM",2163,NA,"filtered"
"28_72_93__s3","sample28","hg38",2091,4833,7848,"C4","F12","H9",28,72,93,"SAG_250nM",2164,"20","c20"
"28_73_95__s3","sample28","hg38",2959,5976,9872,"C4","G1","H11",28,73,95,"SAG_250nM",2165,"18","c18"
"28_74_28__s3","sample28","hg38",2973,6055,9604,"C4","G2","C4",28,74,28,"SAG_250nM",2166,"16","c16"
"28_74_39__s3","sample28","hg38",4447,12357,19808,"C4","G2","D3",28,74,39,"SAG_250nM",2167,NA,"filtered"
"28_75_87__s3","sample28","hg38",2928,8315,13547,"C4","G3","H3",28,75,87,"SAG_250nM",2168,"3","TAC3_NKX2-1"
"28_76_50__s3","sample28","hg38",9862,61439,101957,"C4","G4","E2",28,76,50,"SAG_250nM",2169,"18","c18"
"28_78_92__s3","sample28","hg38",3396,8636,14249,"C4","G6","H8",28,78,92,"SAG_250nM",2170,"6","MAF_NKX2-1"
"28_79_53__s3","sample28","hg38",4174,13814,22753,"C4","G7","E5",28,79,53,"SAG_250nM",2171,NA,"filtered"
"28_80_64__s3","sample28","hg38",3367,9109,14746,"C4","G8","F4",28,80,64,"SAG_250nM",2172,"3","TAC3_NKX2-1"
"28_81_46__s3","sample28","hg38",5650,17755,28887,"C4","G9","D10",28,81,46,"SAG_250nM",2173,"5","LHX8_NKX2-1"
"28_82_07__s3","sample28","hg38",3191,7638,12286,"C4","G10","A7",28,82,7,"SAG_250nM",2174,"8","LHX8_NKX2-1"
"28_83_33__s3","sample28","hg38",2779,5707,9377,"C4","G11","C9",28,83,33,"SAG_250nM",2175,"5","LHX8_NKX2-1"
"28_84_64__s3","sample28","hg38",5470,16900,27297,"C4","G12","F4",28,84,64,"SAG_250nM",2176,"5","LHX8_NKX2-1"
"28_84_65__s3","sample28","hg38",7133,33203,53770,"C4","G12","F5",28,84,65,"SAG_250nM",2177,"8","LHX8_NKX2-1"
"28_85_74__s3","sample28","hg38",4412,14914,24059,"C4","H1","G2",28,85,74,"SAG_250nM",2178,"8","LHX8_NKX2-1"
"28_86_41__s3","sample28","hg38",2602,7557,12435,"C4","H2","D5",28,86,41,"SAG_250nM",2179,"4","SST_NKX2-1"
"28_88_10__s3","sample28","hg38",5718,22545,36323,"C4","H4","A10",28,88,10,"SAG_250nM",2180,"5","LHX8_NKX2-1"
"28_89_26__s3","sample28","hg38",8446,40234,65916,"C4","H5","C2",28,89,26,"SAG_250nM",2181,"18","c18"
"28_89_62__s3","sample28","hg38",10823,76039,124253,"C4","H5","F2",28,89,62,"SAG_250nM",2182,"14","c14"
"28_91_71__s3","sample28","hg38",1985,4152,6751,"C4","H7","F11",28,91,71,"SAG_250nM",2183,"4","SST_NKX2-1"
"28_91_92__s3","sample28","hg38",2799,6759,11324,"C4","H7","H8",28,91,92,"SAG_250nM",2184,"2","c2"
"28_92_09__s3","sample28","hg38",2553,5013,8032,"C4","H8","A9",28,92,9,"SAG_250nM",2185,NA,"filtered"
"28_92_29__s3","sample28","hg38",2332,4634,7370,"C4","H8","C5",28,92,29,"SAG_250nM",2186,"20","c20"
"28_92_95__s3","sample28","hg38",2781,5486,9055,"C4","H8","H11",28,92,95,"SAG_250nM",2187,"16","c16"
"28_93_08__s3","sample28","hg38",2935,6544,10644,"C4","H9","A8",28,93,8,"SAG_250nM",2188,"0","c0"
"28_93_61__s3","sample28","hg38",5841,24059,39529,"C4","H9","F1",28,93,61,"SAG_250nM",2189,NA,"filtered"
"28_93_90__s3","sample28","hg38",5876,20674,33839,"C4","H9","H6",28,93,90,"SAG_250nM",2190,"6","MAF_NKX2-1"
"28_94_43__s3","sample28","hg38",3052,8345,13772,"C4","H10","D7",28,94,43,"SAG_250nM",2191,"6","MAF_NKX2-1"
"28_95_10__s3","sample28","hg38",3034,6068,10195,"C4","H11","A10",28,95,10,"SAG_250nM",2192,NA,"filtered"
"28_95_95__s3","sample28","hg38",4177,11651,19391,"C4","H11","H11",28,95,95,"SAG_250nM",2193,NA,"filtered"
"29_01_19__s3","sample29","hg38",2172,4963,8043,"C5","A1","B7",29,1,19,"SAG_50nM",2194,"9","MEIS2"
"29_02_38__s3","sample29","hg38",1977,3875,6338,"C5","A2","D2",29,2,38,"SAG_50nM",2195,"9","MEIS2"
"29_02_44__s3","sample29","hg38",2668,6067,9768,"C5","A2","D8",29,2,44,"SAG_50nM",2196,"12","FOXP1_MEIS2"
"29_02_53__s3","sample29","hg38",2102,4134,6695,"C5","A2","E5",29,2,53,"SAG_50nM",2197,"15","FOXP2_MEIS2"
"29_02_93__s3","sample29","hg38",2648,5229,8593,"C5","A2","H9",29,2,93,"SAG_50nM",2198,"7","SIX3_MEIS2"
"29_03_63__s3","sample29","hg38",1899,3939,6272,"C5","A3","F3",29,3,63,"SAG_50nM",2199,"9","MEIS2"
"29_04_47__s3","sample29","hg38",2126,3575,5783,"C5","A4","D11",29,4,47,"SAG_50nM",2200,"15","FOXP2_MEIS2"
"29_04_90__s3","sample29","hg38",2763,6319,10201,"C5","A4","H6",29,4,90,"SAG_50nM",2201,"11","PAX6_MEIS2"
"29_05_55__s3","sample29","hg38",2553,5273,8425,"C5","A5","E7",29,5,55,"SAG_50nM",2202,"10","c10"
"29_05_89__s3","sample29","hg38",5541,18798,30278,"C5","A5","H5",29,5,89,"SAG_50nM",2203,"11","PAX6_MEIS2"
"29_06_16__s3","sample29","hg38",1536,2662,4304,"C5","A6","B4",29,6,16,"SAG_50nM",2204,NA,"filtered"
"29_06_51__s3","sample29","hg38",4324,12976,21056,"C5","A6","E3",29,6,51,"SAG_50nM",2205,"12","FOXP1_MEIS2"
"29_06_69__s3","sample29","hg38",3245,8441,13620,"C5","A6","F9",29,6,69,"SAG_50nM",2206,"12","FOXP1_MEIS2"
"29_07_54__s3","sample29","hg38",2193,4594,7348,"C5","A7","E6",29,7,54,"SAG_50nM",2207,"15","FOXP2_MEIS2"
"29_07_95__s3","sample29","hg38",4432,14307,23361,"C5","A7","H11",29,7,95,"SAG_50nM",2208,"11","PAX6_MEIS2"
"29_08_64__s3","sample29","hg38",4917,15972,25982,"C5","A8","F4",29,8,64,"SAG_50nM",2209,NA,"filtered"
"29_09_58__s3","sample29","hg38",2942,8146,13155,"C5","A9","E10",29,9,58,"SAG_50nM",2210,"13","c13"
"29_10_83__s3","sample29","hg38",1637,2740,4400,"C5","A10","G11",29,10,83,"SAG_50nM",2211,NA,"filtered"
"29_11_28__s3","sample29","hg38",5291,16228,25868,"C5","A11","C4",29,11,28,"SAG_50nM",2212,"10","c10"
"29_11_34__s3","sample29","hg38",3753,10465,16610,"C5","A11","C10",29,11,34,"SAG_50nM",2213,"12","FOXP1_MEIS2"
"29_11_63__s3","sample29","hg38",1291,2178,3455,"C5","A11","F3",29,11,63,"SAG_50nM",2214,NA,"filtered"
"29_11_95__s3","sample29","hg38",1750,3225,5158,"C5","A11","H11",29,11,95,"SAG_50nM",2215,NA,"filtered"
"29_12_32__s3","sample29","hg38",2910,7014,11459,"C5","A12","C8",29,12,32,"SAG_50nM",2216,"12","FOXP1_MEIS2"
"29_12_78__s3","sample29","hg38",3806,7603,12149,"C5","A12","G6",29,12,78,"SAG_50nM",2217,NA,"filtered"
"29_13_53__s3","sample29","hg38",4289,9529,15450,"C5","B1","E5",29,13,53,"SAG_50nM",2218,NA,"filtered"
"29_14_34__s3","sample29","hg38",3977,13272,21340,"C5","B2","C10",29,14,34,"SAG_50nM",2219,"12","FOXP1_MEIS2"
"29_14_87__s3","sample29","hg38",2815,6122,9731,"C5","B2","H3",29,14,87,"SAG_50nM",2220,"10","c10"
"29_15_15__s3","sample29","hg38",7440,38206,62063,"C5","B3","B3",29,15,15,"SAG_50nM",2221,"12","FOXP1_MEIS2"
"29_16_02__s3","sample29","hg38",2023,3763,5925,"C5","B4","A2",29,16,2,"SAG_50nM",2222,"15","FOXP2_MEIS2"
"29_16_03__s3","sample29","hg38",3118,7381,11963,"C5","B4","A3",29,16,3,"SAG_50nM",2223,"11","PAX6_MEIS2"
"29_16_22__s3","sample29","hg38",4012,10559,16920,"C5","B4","B10",29,16,22,"SAG_50nM",2224,"10","c10"
"29_16_38__s3","sample29","hg38",2219,4271,6911,"C5","B4","D2",29,16,38,"SAG_50nM",2225,"19","c19"
"29_16_55__s3","sample29","hg38",1221,2228,3549,"C5","B4","E7",29,16,55,"SAG_50nM",2226,NA,"filtered"
"29_16_96__s3","sample29","hg38",5793,17768,28640,"C5","B4","H12",29,16,96,"SAG_50nM",2227,"9","MEIS2"
"29_17_11__s3","sample29","hg38",2153,4937,7993,"C5","B5","A11",29,17,11,"SAG_50nM",2228,"9","MEIS2"
"29_17_66__s3","sample29","hg38",1770,3206,5269,"C5","B5","F6",29,17,66,"SAG_50nM",2229,NA,"filtered"
"29_17_67__s3","sample29","hg38",3126,7445,11866,"C5","B5","F7",29,17,67,"SAG_50nM",2230,"7","SIX3_MEIS2"
"29_18_07__s3","sample29","hg38",2894,5568,8736,"C5","B6","A7",29,18,7,"SAG_50nM",2231,"0","c0"
"29_18_75__s3","sample29","hg38",2587,5600,9108,"C5","B6","G3",29,18,75,"SAG_50nM",2232,"7","SIX3_MEIS2"
"29_19_30__s3","sample29","hg38",1870,3384,5397,"C5","B7","C6",29,19,30,"SAG_50nM",2233,"9","MEIS2"
"29_19_71__s3","sample29","hg38",3667,9593,15259,"C5","B7","F11",29,19,71,"SAG_50nM",2234,"12","FOXP1_MEIS2"
"29_19_72__s3","sample29","hg38",2797,6822,11377,"C5","B7","F12",29,19,72,"SAG_50nM",2235,"13","c13"
"29_20_07__s3","sample29","hg38",4347,10905,17261,"C5","B8","A7",29,20,7,"SAG_50nM",2236,"10","c10"
"29_20_20__s3","sample29","hg38",2533,5223,8271,"C5","B8","B8",29,20,20,"SAG_50nM",2237,"7","SIX3_MEIS2"
"29_20_22__s3","sample29","hg38",3825,9556,15239,"C5","B8","B10",29,20,22,"SAG_50nM",2238,"7","SIX3_MEIS2"
"29_20_58__s3","sample29","hg38",2916,6710,10786,"C5","B8","E10",29,20,58,"SAG_50nM",2239,"7","SIX3_MEIS2"
"29_21_14__s3","sample29","hg38",1781,3141,5049,"C5","B9","B2",29,21,14,"SAG_50nM",2240,NA,"filtered"
"29_22_26__s3","sample29","hg38",4034,11642,19077,"C5","B10","C2",29,22,26,"SAG_50nM",2241,"11","PAX6_MEIS2"
"29_23_15__s3","sample29","hg38",3904,10815,17346,"C5","B11","B3",29,23,15,"SAG_50nM",2242,"13","c13"
"29_23_63__s3","sample29","hg38",1978,4348,6987,"C5","B11","F3",29,23,63,"SAG_50nM",2243,"9","MEIS2"
"29_23_91__s3","sample29","hg38",2611,5179,8526,"C5","B11","H7",29,23,91,"SAG_50nM",2244,"7","SIX3_MEIS2"
"29_25_03__s3","sample29","hg38",1505,2529,4112,"C5","C1","A3",29,25,3,"SAG_50nM",2245,NA,"filtered"
"29_25_48__s3","sample29","hg38",1523,2694,4289,"C5","C1","D12",29,25,48,"SAG_50nM",2246,NA,"filtered"
"29_25_80__s3","sample29","hg38",2940,7344,12041,"C5","C1","G8",29,25,80,"SAG_50nM",2247,"12","FOXP1_MEIS2"
"29_25_87__s3","sample29","hg38",1785,3226,5200,"C5","C1","H3",29,25,87,"SAG_50nM",2248,NA,"filtered"
"29_26_09__s3","sample29","hg38",2926,7925,12726,"C5","C2","A9",29,26,9,"SAG_50nM",2249,"7","SIX3_MEIS2"
"29_26_88__s3","sample29","hg38",4170,14013,22903,"C5","C2","H4",29,26,88,"SAG_50nM",2250,"10","c10"
"29_27_23__s3","sample29","hg38",4003,10637,17157,"C5","C3","B11",29,27,23,"SAG_50nM",2251,"11","PAX6_MEIS2"
"29_27_50__s3","sample29","hg38",4936,16196,26592,"C5","C3","E2",29,27,50,"SAG_50nM",2252,"7","SIX3_MEIS2"
"29_27_75__s3","sample29","hg38",3115,6142,9927,"C5","C3","G3",29,27,75,"SAG_50nM",2253,"10","c10"
"29_27_81__s3","sample29","hg38",4552,12785,20675,"C5","C3","G9",29,27,81,"SAG_50nM",2254,"11","PAX6_MEIS2"
"29_28_31__s3","sample29","hg38",3589,8843,14151,"C5","C4","C7",29,28,31,"SAG_50nM",2255,"19","c19"
"29_28_34__s3","sample29","hg38",5492,19935,31962,"C5","C4","C10",29,28,34,"SAG_50nM",2256,"21","ZIC1_ZIC2"
"29_28_56__s3","sample29","hg38",1802,3427,5539,"C5","C4","E8",29,28,56,"SAG_50nM",2257,NA,"filtered"
"29_28_63__s3","sample29","hg38",2378,5872,9462,"C5","C4","F3",29,28,63,"SAG_50nM",2258,"9","MEIS2"
"29_28_88__s3","sample29","hg38",2949,7671,12460,"C5","C4","H4",29,28,88,"SAG_50nM",2259,"7","SIX3_MEIS2"
"29_29_69__s3","sample29","hg38",3788,10270,16643,"C5","C5","F9",29,29,69,"SAG_50nM",2260,"0","c0"
"29_29_83__s3","sample29","hg38",2486,5441,8849,"C5","C5","G11",29,29,83,"SAG_50nM",2261,"7","SIX3_MEIS2"
"29_30_55__s3","sample29","hg38",3743,8268,13223,"C5","C6","E7",29,30,55,"SAG_50nM",2262,"11","PAX6_MEIS2"
"29_31_93__s3","sample29","hg38",2158,4465,7161,"C5","C7","H9",29,31,93,"SAG_50nM",2263,"9","MEIS2"
"29_32_20__s3","sample29","hg38",1955,3676,5839,"C5","C8","B8",29,32,20,"SAG_50nM",2264,NA,"filtered"
"29_32_68__s3","sample29","hg38",2245,5286,8567,"C5","C8","F8",29,32,68,"SAG_50nM",2265,"9","MEIS2"
"29_33_24__s3","sample29","hg38",3320,9482,15456,"C5","C9","B12",29,33,24,"SAG_50nM",2266,"11","PAX6_MEIS2"
"29_33_40__s3","sample29","hg38",3244,8048,12886,"C5","C9","D4",29,33,40,"SAG_50nM",2267,"7","SIX3_MEIS2"
"29_33_66__s3","sample29","hg38",4046,10946,17820,"C5","C9","F6",29,33,66,"SAG_50nM",2268,"12","FOXP1_MEIS2"
"29_33_79__s3","sample29","hg38",2108,4945,8022,"C5","C9","G7",29,33,79,"SAG_50nM",2269,"9","MEIS2"
"29_34_20__s3","sample29","hg38",1227,2128,3350,"C5","C10","B8",29,34,20,"SAG_50nM",2270,NA,"filtered"
"29_34_50__s3","sample29","hg38",2585,6806,11274,"C5","C10","E2",29,34,50,"SAG_50nM",2271,"11","PAX6_MEIS2"
"29_35_09__s3","sample29","hg38",3887,9518,15373,"C5","C11","A9",29,35,9,"SAG_50nM",2272,"11","PAX6_MEIS2"
"29_35_23__s3","sample29","hg38",5210,14072,22434,"C5","C11","B11",29,35,23,"SAG_50nM",2273,"10","c10"
"29_35_32__s3","sample29","hg38",2461,5297,8577,"C5","C11","C8",29,35,32,"SAG_50nM",2274,"13","c13"
"29_35_36__s3","sample29","hg38",3473,6986,11171,"C5","C11","C12",29,35,36,"SAG_50nM",2275,"11","PAX6_MEIS2"
"29_35_39__s3","sample29","hg38",1606,3066,4773,"C5","C11","D3",29,35,39,"SAG_50nM",2276,NA,"filtered"
"29_35_54__s3","sample29","hg38",3377,7828,12629,"C5","C11","E6",29,35,54,"SAG_50nM",2277,"12","FOXP1_MEIS2"
"29_35_70__s3","sample29","hg38",4347,11866,19267,"C5","C11","F10",29,35,70,"SAG_50nM",2278,"21","ZIC1_ZIC2"
"29_35_77__s3","sample29","hg38",4370,13696,21993,"C5","C11","G5",29,35,77,"SAG_50nM",2279,"10","c10"
"29_35_81__s3","sample29","hg38",3183,7862,12694,"C5","C11","G9",29,35,81,"SAG_50nM",2280,"12","FOXP1_MEIS2"
"29_35_95__s3","sample29","hg38",3227,6469,10416,"C5","C11","H11",29,35,95,"SAG_50nM",2281,"10","c10"
"29_36_80__s3","sample29","hg38",4007,13099,20987,"C5","C12","G8",29,36,80,"SAG_50nM",2282,NA,"filtered"
"29_37_30__s3","sample29","hg38",3577,9689,16102,"C5","D1","C6",29,37,30,"SAG_50nM",2283,"12","FOXP1_MEIS2"
"29_37_43__s3","sample29","hg38",2000,3815,6280,"C5","D1","D7",29,37,43,"SAG_50nM",2284,"9","MEIS2"
"29_37_67__s3","sample29","hg38",3998,9287,15152,"C5","D1","F7",29,37,67,"SAG_50nM",2285,"12","FOXP1_MEIS2"
"29_38_62__s3","sample29","hg38",4721,13834,22270,"C5","D2","F2",29,38,62,"SAG_50nM",2286,"12","FOXP1_MEIS2"
"29_39_07__s3","sample29","hg38",2072,4264,6690,"C5","D3","A7",29,39,7,"SAG_50nM",2287,"9","MEIS2"
"29_39_42__s3","sample29","hg38",2779,7180,11534,"C5","D3","D6",29,39,42,"SAG_50nM",2288,"10","c10"
"29_40_25__s3","sample29","hg38",1616,3134,5094,"C5","D4","C1",29,40,25,"SAG_50nM",2289,NA,"filtered"
"29_40_96__s3","sample29","hg38",4146,8978,14849,"C5","D4","H12",29,40,96,"SAG_50nM",2290,NA,"filtered"
"29_41_23__s3","sample29","hg38",3629,8926,14822,"C5","D5","B11",29,41,23,"SAG_50nM",2291,"12","FOXP1_MEIS2"
"29_42_55__s3","sample29","hg38",1548,2754,4536,"C5","D6","E7",29,42,55,"SAG_50nM",2292,NA,"filtered"
"29_42_85__s3","sample29","hg38",2917,6952,11243,"C5","D6","H1",29,42,85,"SAG_50nM",2293,"12","FOXP1_MEIS2"
"29_43_38__s3","sample29","hg38",2593,6478,10704,"C5","D7","D2",29,43,38,"SAG_50nM",2294,"13","c13"
"29_43_67__s3","sample29","hg38",4267,11305,18235,"C5","D7","F7",29,43,67,"SAG_50nM",2295,"7","SIX3_MEIS2"
"29_43_91__s3","sample29","hg38",2197,5276,8618,"C5","D7","H7",29,43,91,"SAG_50nM",2296,"7","SIX3_MEIS2"
"29_44_08__s3","sample29","hg38",2775,5185,8318,"C5","D8","A8",29,44,8,"SAG_50nM",2297,"7","SIX3_MEIS2"
"29_44_13__s3","sample29","hg38",2404,4986,7937,"C5","D8","B1",29,44,13,"SAG_50nM",2298,"11","PAX6_MEIS2"
"29_44_45__s3","sample29","hg38",1913,3941,6306,"C5","D8","D9",29,44,45,"SAG_50nM",2299,"15","FOXP2_MEIS2"
"29_44_92__s3","sample29","hg38",1416,2528,4041,"C5","D8","H8",29,44,92,"SAG_50nM",2300,NA,"filtered"
"29_45_11__s3","sample29","hg38",2136,4667,7520,"C5","D9","A11",29,45,11,"SAG_50nM",2301,"9","MEIS2"
