condition,confidence,n_nonzero_morphogens,fidelity
virtual_03521,0.010471762322656179,9,0.0
virtual_03522,0.01,3,0.0
virtual_03523,0.013111997153421186,6,0.0
virtual_03524,0.01698168268740236,7,0.0
virtual_03525,0.01,8,0.0
virtual_03526,0.016966798560599194,4,0.0
virtual_03527,0.01,8,0.0
virtual_03528,0.08700405475341592,7,0.0
virtual_03529,0.01,5,0.0
virtual_03530,0.01,9,0.0
virtual_03531,0.1329873287233616,5,0.0
virtual_03532,0.111367820922985,4,0.0
virtual_03533,0.01,7,0.0
virtual_03534,0.058380373607621855,7,0.0
virtual_03535,0.10897170101242445,6,0.0
virtual_03536,0.049698027389209795,8,0.0
virtual_03537,0.01,8,0.0
virtual_03538,0.01,6,0.0
virtual_03539,0.01,7,0.0
virtual_03540,0.05678993207641782,7,0.0
virtual_03541,0.01,6,0.0
virtual_03542,0.015918074775907433,8,0.0
virtual_03543,0.01,6,0.0
virtual_03544,0.11306520458055182,5,0.0
virtual_03545,0.02041248529283987,8,0.0
virtual_03546,0.012151135994058185,9,0.0
virtual_03547,0.01538057737979447,5,0.0
virtual_03548,0.01,7,0.0
virtual_03549,0.01,7,0.0
virtual_03550,0.020832333643374754,5,0.0
virtual_03551,0.01,9,0.0
virtual_03552,0.01,8,0.0
virtual_03553,0.01,6,0.0
virtual_03554,0.20253050789904753,7,0.0
virtual_03555,0.01,9,0.0
virtual_03556,0.15653181463615126,4,0.0
virtual_03557,0.07768876173981373,9,0.0
virtual_03558,0.01,7,0.0
virtual_03559,0.01,3,0.0
virtual_03560,0.01,9,0.0
virtual_03561,0.0514375319748542,6,0.0
virtual_03562,0.01,7,0.0
virtual_03563,0.01,6,0.0
virtual_03564,0.01,7,0.0
virtual_03565,0.01,7,0.0
virtual_03566,0.01,8,0.0
virtual_03567,0.034505274491486194,7,0.0
virtual_03568,0.01,6,0.0
virtual_03569,0.13587939401582064,5,0.0
virtual_03570,0.07512903643776916,7,0.0
virtual_03571,0.01,7,0.0
virtual_03572,0.01,6,0.0
virtual_03573,0.02858775196124033,8,0.0
virtual_03574,0.01,7,0.0
virtual_03575,0.14225160400280082,5,0.0
virtual_03576,0.025014293818992863,7,0.0
virtual_03577,0.013965763948125402,6,0.0
virtual_03578,0.08397676150329918,8,0.0
virtual_03579,0.02417517233869241,7,0.0
virtual_03580,0.044425090317628396,6,0.0
virtual_03581,0.01,6,0.0
virtual_03582,0.01,8,0.0
virtual_03583,0.13934226827703639,7,0.0
virtual_03584,0.1191391744003421,5,0.0
virtual_03585,0.01,8,0.0
virtual_03586,0.12861304827432057,7,0.0
virtual_03587,0.01,9,0.0
virtual_03588,0.022479806625245055,8,0.0
virtual_03589,0.01,6,0.0
virtual_03590,0.11260699453228244,6,0.0
virtual_03591,0.01,5,0.0
virtual_03592,0.03094808157115883,6,0.0
virtual_03593,0.01,7,0.0
virtual_03594,0.01,7,0.0
virtual_03595,0.03171386766686394,7,0.0
virtual_03596,0.19041832063639288,6,0.0
virtual_03597,0.013896566682040572,7,0.0
virtual_03598,0.023403101442827257,7,0.0
virtual_03599,0.01,5,0.0
virtual_03600,0.011755750085008279,6,0.0
virtual_03601,0.07657231620776368,6,0.0
virtual_03602,0.020843474277539038,1,0.0
virtual_03603,0.01,6,0.0
virtual_03604,0.047305225376844874,4,0.0
virtual_03605,0.012762874627193953,7,0.0
virtual_03606,0.01,7,0.0
virtual_03607,0.01,7,0.0
virtual_03608,0.05283646159689754,8,0.0
virtual_03609,0.035768774302087566,9,0.0
virtual_03610,0.04306547628741946,6,0.0
virtual_03611,0.1107414743545118,5,0.0
virtual_03612,0.09243663488624235,7,0.0
virtual_03613,0.01,8,0.0
virtual_03614,0.01,7,0.0
virtual_03615,0.01,5,0.0
virtual_03616,0.07821200274861906,8,0.0
virtual_03617,0.01,6,0.0
virtual_03618,0.025964294456998608,5,0.0
virtual_03619,0.09046016545577329,7,0.0
virtual_03620,0.02040223393681328,8,0.0
virtual_03621,0.18206218449226425,6,0.0
virtual_03622,0.02631131688112937,4,0.0
virtual_03623,0.11374327982423965,6,0.0
virtual_03624,0.01,6,0.0
virtual_03625,0.01,7,0.0
virtual_03626,0.01,7,0.0
virtual_03627,0.040575385488514415,8,0.0
virtual_03628,0.017194436744615956,6,0.0
virtual_03629,0.14813077344207284,5,0.0
virtual_03630,0.025977788900871383,7,0.0
virtual_03631,0.16045844465256795,5,0.0
virtual_03632,0.05090210459664085,6,0.0
virtual_03633,0.04667112304634368,6,0.0
virtual_03634,0.12532131119085452,5,0.0
virtual_03635,0.09117048008900214,7,0.0
virtual_03636,0.01,5,0.0
virtual_03637,0.0979121571281212,5,0.0
virtual_03638,0.02188456904553596,6,0.0
virtual_03639,0.01,9,0.0
virtual_03640,0.01,8,0.0
virtual_03641,0.01,7,0.0
virtual_03642,0.01,8,0.0
virtual_03643,0.11304954213979689,4,0.0
virtual_03644,0.10606425308045186,7,0.0
virtual_03645,0.2139657008381472,6,0.0
virtual_03646,0.01,7,0.0
virtual_03647,0.01234845753656263,8,0.0
virtual_03648,0.01,7,0.0
virtual_03649,0.01,7,0.0
virtual_03650,0.014807123222195472,7,0.0
virtual_03651,0.01,8,0.0
virtual_03652,0.01,8,0.0
virtual_03653,0.01,7,0.0
virtual_03654,0.01,7,0.0
virtual_03655,0.04438587326368422,7,0.0
virtual_03656,0.01,6,0.0
virtual_03657,0.07498445477654334,6,0.0
virtual_03658,0.02985370079183248,8,0.0
virtual_03659,0.01,8,0.0
virtual_03660,0.09120187689200784,7,0.0
virtual_03661,0.03800738511297616,6,0.0
virtual_03662,0.6211528638969313,3,0.0
virtual_03663,0.0909531466218826,6,0.0
virtual_03664,0.03786095112847056,8,0.0
virtual_03665,0.01,7,0.0
virtual_03666,0.01,6,0.0
virtual_03667,0.10295872073159597,6,0.0
virtual_03668,0.01,7,0.0
virtual_03669,0.03394557308103153,6,0.0
virtual_03670,0.01,5,0.0
virtual_03671,0.01,6,0.0
virtual_03672,0.04558649207877649,5,0.0
virtual_03673,0.14908318085027344,7,0.0
virtual_03674,0.016548462141307205,8,0.0
virtual_03675,0.01,9,0.0
virtual_03676,0.01468430663251751,4,0.0
virtual_03677,0.01,9,0.0
virtual_03678,0.04747257530216085,6,0.0
virtual_03679,0.023935045396230054,9,0.0
virtual_03680,0.05454858011119357,7,0.0
virtual_03681,0.01,6,0.0
virtual_03682,0.01,6,0.0
virtual_03683,0.01,7,0.0
virtual_03684,0.013630186453857288,5,0.0
virtual_03685,0.01,7,0.0
virtual_03686,0.01,7,0.0
virtual_03687,0.09506954019091962,7,0.0
virtual_03688,0.04306530165285279,7,0.0
virtual_03689,0.01,4,0.0
virtual_03690,0.05889383838520121,9,0.0
virtual_03691,0.01682608186277058,5,0.0
virtual_03692,0.018476970174217535,8,0.0
virtual_03693,0.018104844932326353,7,0.0
virtual_03694,0.010277729959204299,9,0.0
virtual_03695,0.01,8,0.0
virtual_03696,0.018208049801902007,6,0.0
virtual_03697,0.010930161498553526,6,0.0
virtual_03698,0.01,7,0.0
virtual_03699,0.08559992291124621,6,0.0
virtual_03700,0.011078468274905199,5,0.0
virtual_03701,0.021863221392617167,9,0.0
virtual_03702,0.01486011087574534,4,0.0
virtual_03703,0.01,8,0.0
virtual_03704,0.11144282546205424,7,0.0
virtual_03705,0.01,9,0.0
virtual_03706,0.014289551170727822,5,0.0
virtual_03707,0.07392610581093834,6,0.0
virtual_03708,0.01,7,0.0
virtual_03709,0.06149712963216845,7,0.0
virtual_03710,0.01,7,0.0
virtual_03711,0.02562171589218564,8,0.0
virtual_03712,0.01,7,0.0
virtual_03713,0.01,7,0.0
virtual_03714,0.07255390624571274,5,0.0
virtual_03715,0.07654323675033906,6,0.0
virtual_03716,0.013777991318498196,7,0.0
virtual_03717,0.08299786716638603,7,0.0
virtual_03718,0.01,7,0.0
virtual_03719,0.010768131454216349,9,0.0
virtual_03720,0.04883316740662591,7,0.0
virtual_03721,0.013926099884611869,6,0.0
virtual_03722,0.01,9,0.0
virtual_03723,0.01,8,0.0
virtual_03724,0.10765260965597702,6,0.0
virtual_03725,0.011465180931113197,6,0.0
virtual_03726,0.01,8,0.0
virtual_03727,0.01,7,0.0
virtual_03728,0.01374112244015459,5,0.0
virtual_03729,0.023498039008250263,7,0.0
virtual_03730,0.04325390259813331,7,0.0
virtual_03731,0.020268229456944217,7,0.0
virtual_03732,0.018702708767805182,6,0.0
virtual_03733,0.08452248664452133,6,0.0
virtual_03734,0.01,7,0.0
virtual_03735,0.01,7,0.0
virtual_03736,0.02969122575384529,6,0.0
virtual_03737,0.027508276121099358,6,0.0
virtual_03738,0.01,7,0.0
virtual_03739,0.08794479503004694,7,0.0
virtual_03740,0.010760205361531732,9,0.0
virtual_03741,0.01,6,0.0
virtual_03742,0.01,6,0.0
virtual_03743,0.11633087073188049,7,0.0
virtual_03744,0.06623731944605113,6,0.0
virtual_03745,0.01,4,0.0
virtual_03746,0.01,7,0.0
virtual_03747,0.01,8,0.0
virtual_03748,0.01,7,0.0
virtual_03749,0.01,8,0.0
virtual_03750,0.01,7,0.0
virtual_03751,0.12541758623608898,5,0.0
virtual_03752,0.01,7,0.0
virtual_03753,0.01,6,0.0
virtual_03754,0.08073426719333714,9,0.0
virtual_03755,0.14024097076924755,8,0.0
virtual_03756,0.01,8,0.0
virtual_03757,0.1859973334984769,6,0.0
virtual_03758,0.01,5,0.0
virtual_03759,0.01,7,0.0
virtual_03760,0.06713968317320829,6,0.0
virtual_03761,0.010320728674838067,6,0.0
virtual_03762,0.040663910790361274,8,0.0
virtual_03763,0.01,8,0.0
virtual_03764,0.01,7,0.0
virtual_03765,0.01,8,0.0
virtual_03766,0.01,8,0.0
virtual_03767,0.01,8,0.0
virtual_03768,0.07138464080724718,7,0.0
virtual_03769,0.01,8,0.0
virtual_03770,0.08133830344426628,7,0.0
virtual_03771,0.01,7,0.0
virtual_03772,0.028544435782929388,8,0.0
virtual_03773,0.018940255134860775,6,0.0
virtual_03774,0.01,7,0.0
virtual_03775,0.08556614816551561,6,0.0
virtual_03776,0.01648593358582411,7,0.0
virtual_03777,0.024003859381957746,7,0.0
virtual_03778,0.01,7,0.0
virtual_03779,0.05729713787247313,5,0.0
virtual_03780,0.18743167801291152,6,0.0
virtual_03781,0.01,8,0.0
virtual_03782,0.01,6,0.0
virtual_03783,0.01,9,0.0
virtual_03784,0.022192610639725094,6,0.0
virtual_03785,0.01,7,0.0
virtual_03786,0.060053315006809736,5,0.0
virtual_03787,0.01,7,0.0
virtual_03788,0.01,7,0.0
virtual_03789,0.01,7,0.0
virtual_03790,0.014724629458324354,7,0.0
virtual_03791,0.01,8,0.0
virtual_03792,0.03770676795431964,6,0.0
virtual_03793,0.06517245928907851,7,0.0
virtual_03794,0.011367479827761743,7,0.0
virtual_03795,0.0698519716704745,7,0.0
virtual_03796,0.01,7,0.0
virtual_03797,0.01,5,0.0
virtual_03798,0.013779942774979494,7,0.0
virtual_03799,0.04314160111142918,9,0.0
virtual_03800,0.015028347302044021,7,0.0
virtual_03801,0.01,6,0.0
virtual_03802,0.16929378291480476,5,0.0
virtual_03803,0.01,8,0.0
virtual_03804,0.01,7,0.0
virtual_03805,0.06987426689016564,7,0.0
virtual_03806,0.01,5,0.0
virtual_03807,0.05024418496460323,7,0.0
virtual_03808,0.01,6,0.0
virtual_03809,0.02252072358770358,8,0.0
virtual_03810,0.06159891270001694,9,0.0
virtual_03811,0.034334892627977696,7,0.0
virtual_03812,0.01,6,0.0
virtual_03813,0.031122730063069988,8,0.0
virtual_03814,0.026624705207599967,8,0.0
virtual_03815,0.018780829355232148,8,0.0
virtual_03816,0.023150545091017164,6,0.0
virtual_03817,0.07281447340849233,7,0.0
virtual_03818,0.07507010224693239,6,0.0
virtual_03819,0.01,4,0.0
virtual_03820,0.01646754033439362,6,0.0
virtual_03821,0.14500382138765383,5,0.0
virtual_03822,0.01,8,0.0
virtual_03823,0.01,6,0.0
virtual_03824,0.10230052562756177,6,0.0
virtual_03825,0.025421205330568002,8,0.0
virtual_03826,0.01,9,0.0
virtual_03827,0.01,6,0.0
virtual_03828,0.01,8,0.0
virtual_03829,0.059019485333789805,8,0.0
virtual_03830,0.01,8,0.0
virtual_03831,0.01,6,0.0
virtual_03832,0.022340585185862856,9,0.0
virtual_03833,0.07435836877623711,8,0.0
virtual_03834,0.01,8,0.0
virtual_03835,0.01,7,0.0
virtual_03836,0.01,6,0.0
virtual_03837,0.01221408024874716,8,0.0
virtual_03838,0.01,7,0.0
virtual_03839,0.07552299266068459,6,0.0
virtual_03840,0.01,8,0.0
virtual_03841,0.01,9,0.0
virtual_03842,0.05454212881385601,6,0.0
virtual_03843,0.01,8,0.0
virtual_03844,0.01772198928661805,7,0.0
virtual_03845,0.10734521944041535,7,0.0
virtual_03846,0.22146920415321716,5,0.0
virtual_03847,0.02952502906683221,6,0.0
virtual_03848,0.01,8,0.0
virtual_03849,0.014522428281499914,6,0.0
virtual_03850,0.01,7,0.0
virtual_03851,0.1373536618464195,5,0.0
virtual_03852,0.028615142178506466,3,0.0
virtual_03853,0.07098546394356388,8,0.0
virtual_03854,0.07808175838539133,6,0.0
virtual_03855,0.02808212542766697,7,0.0
virtual_03856,0.025934881469226966,6,0.0
virtual_03857,0.06771345194077592,8,0.0
virtual_03858,0.01,7,0.0
virtual_03859,0.024476326722697287,7,0.0
virtual_03860,0.01,8,0.0
virtual_03861,0.05975698355690277,5,0.0
virtual_03862,0.01,8,0.0
virtual_03863,0.013515200974641942,6,0.0
virtual_03864,0.09056844502329685,8,0.0
virtual_03865,0.01511392852580812,4,0.0
virtual_03866,0.01,9,0.0
virtual_03867,0.04235370702833371,5,0.0
virtual_03868,0.01,7,0.0
virtual_03869,0.01,8,0.0
virtual_03870,0.02237944148252154,7,0.0
virtual_03871,0.10249672542149477,5,0.0
virtual_03872,0.01,8,0.0
virtual_03873,0.016457878400010503,8,0.0
virtual_03874,0.01,7,0.0
virtual_03875,0.01,7,0.0
virtual_03876,0.016634524796962737,7,0.0
virtual_03877,0.01,8,0.0
virtual_03878,0.05317098860864899,5,0.0
virtual_03879,0.012171408750404874,7,0.0
virtual_03880,0.015842300643879557,6,0.0
virtual_03881,0.01,9,0.0
virtual_03882,0.01,9,0.0
virtual_03883,0.014757568942006815,9,0.0
virtual_03884,0.01,6,0.0
virtual_03885,0.05119169633100567,7,0.0
virtual_03886,0.06551768182257611,8,0.0
virtual_03887,0.01,7,0.0
virtual_03888,0.16707876820996484,3,0.0
virtual_03889,0.011415672076252706,7,0.0
virtual_03890,0.10142786449081057,8,0.0
virtual_03891,0.02656023258831238,5,0.0
virtual_03892,0.09077374373660535,8,0.0
virtual_03893,0.0439231201270872,7,0.0
virtual_03894,0.14325074608328117,4,0.0
virtual_03895,0.01,8,0.0
virtual_03896,0.016649006029069654,5,0.0
virtual_03897,0.03455100434349429,6,0.0
virtual_03898,0.0371951360015946,8,0.0
virtual_03899,0.05919528418294717,7,0.0
virtual_03900,0.017533472925511877,5,0.0
virtual_03901,0.02594126376099463,7,0.0
virtual_03902,0.03508042090884301,6,0.0
virtual_03903,0.036909010797402546,7,0.0
virtual_03904,0.10083661488852284,6,0.0
virtual_03905,0.01,7,0.0
virtual_03906,0.01287828862779012,4,0.0
virtual_03907,0.05531185327446131,7,0.0
virtual_03908,0.06416094268690546,8,0.0
virtual_03909,0.10418736506642105,7,0.0
virtual_03910,0.01,7,0.0
virtual_03911,0.01,5,0.0
virtual_03912,0.01,9,0.0
virtual_03913,0.11812978639777769,5,0.0
virtual_03914,0.01,8,0.0
virtual_03915,0.01,7,0.0
virtual_03916,0.12666894458529254,8,0.0
virtual_03917,0.030124490768089797,4,0.0
virtual_03918,0.01,6,0.0
virtual_03919,0.01,7,0.0
virtual_03920,0.07768912532629112,9,0.0
virtual_03921,0.014447911857489781,8,0.0
virtual_03922,0.053782556003752174,7,0.0
virtual_03923,0.01,7,0.0
virtual_03924,0.04093737811051056,6,0.0
virtual_03925,0.01,7,0.0
virtual_03926,0.09232644471405885,8,0.0
virtual_03927,0.01,4,0.0
virtual_03928,0.032557760756357475,7,0.0
virtual_03929,0.01,8,0.0
virtual_03930,0.06757931670597041,7,0.0
virtual_03931,0.01,8,0.0
virtual_03932,0.01,8,0.0
virtual_03933,0.025836537043292324,6,0.0
virtual_03934,0.01,6,0.0
virtual_03935,0.01,6,0.0
virtual_03936,0.034630057001973094,7,0.0
virtual_03937,0.055977334233698745,7,0.0
virtual_03938,0.01,8,0.0
virtual_03939,0.01,7,0.0
virtual_03940,0.01,8,0.0
virtual_03941,0.05967500924199398,6,0.0
virtual_03942,0.1685984786177801,6,0.0
virtual_03943,0.01,6,0.0
virtual_03944,0.02057494442006865,7,0.0
virtual_03945,0.01,6,0.0
virtual_03946,0.01,7,0.0
virtual_03947,0.01,8,0.0
virtual_03948,0.04894154263370837,5,0.0
virtual_03949,0.01,5,0.0
virtual_03950,0.01,5,0.0
virtual_03951,0.02697851321613253,7,0.0
virtual_03952,0.03260907979059123,8,0.0
virtual_03953,0.01,7,0.0
virtual_03954,0.028701212393287708,7,0.0
virtual_03955,0.15950308372181082,6,0.0
virtual_03956,0.03009218437734656,7,0.0
virtual_03957,0.01,7,0.0
virtual_03958,0.025037208655826128,8,0.0
virtual_03959,0.024064029729416396,6,0.0
virtual_03960,0.01,7,0.0
virtual_03961,0.01,9,0.0
virtual_03962,0.01,7,0.0
virtual_03963,0.12734078267176047,7,0.0
virtual_03964,0.023106818101823252,6,0.0
virtual_03965,0.05271768349394383,7,0.0
virtual_03966,0.06814842444632972,6,0.0
virtual_03967,0.01,6,0.0
virtual_03968,0.01,5,0.0
virtual_03969,0.026287203285958932,8,0.0
virtual_03970,0.01,4,0.0
virtual_03971,0.01,5,0.0
virtual_03972,0.01,7,0.0
virtual_03973,0.01036084451849147,6,0.0
virtual_03974,0.10056625070162481,8,0.0
virtual_03975,0.06055351147401516,7,0.0
virtual_03976,0.02133920836181208,6,0.0
virtual_03977,0.7227309951810396,3,0.0
virtual_03978,0.08446146560340562,7,0.0
virtual_03979,0.10343103835903669,6,0.0
virtual_03980,0.06791391373936957,9,0.0
virtual_03981,0.015782519631766613,4,0.0
virtual_03982,0.06077128326507974,6,0.0
virtual_03983,0.11495362295362364,3,0.0
virtual_03984,0.01,6,0.0
virtual_03985,0.0882891187255365,7,0.0
virtual_03986,0.03248027443400488,7,0.0
virtual_03987,0.016481738494541442,8,0.0
virtual_03988,0.04453089427114155,7,0.0
virtual_03989,0.01,8,0.0
virtual_03990,0.02868774209460184,6,0.0
virtual_03991,0.01,7,0.0
virtual_03992,0.01,7,0.0
virtual_03993,0.01,5,0.0
virtual_03994,0.01,7,0.0
virtual_03995,0.01,8,0.0
virtual_03996,0.12648789291840815,6,0.0
virtual_03997,0.010464600053943297,8,0.0
virtual_03998,0.01,6,0.0
virtual_03999,0.08548305560267602,6,0.0
virtual_04000,0.01,5,0.0
virtual_04001,0.04791266645140801,8,0.0
virtual_04002,0.0506462569990445,7,0.0
virtual_04003,0.057694222096699346,6,0.0
virtual_04004,0.028245687940129677,6,0.0
virtual_04005,0.011273819981817406,8,0.0
virtual_04006,0.01,8,0.0
virtual_04007,0.01,8,0.0
virtual_04008,0.01,7,0.0
virtual_04009,0.01,7,0.0
virtual_04010,0.01,8,0.0
virtual_04011,0.05257716924270596,7,0.0
virtual_04012,0.04097734502600794,5,0.0
virtual_04013,0.01,9,0.0
virtual_04014,0.01,9,0.0
virtual_04015,0.02923032637544749,8,0.0
virtual_04016,0.12478922767219444,7,0.0
virtual_04017,0.0387532759809937,4,0.0
virtual_04018,0.01,9,0.0
virtual_04019,0.033679300574376694,6,0.0
virtual_04020,0.3482286042730541,5,0.0
virtual_04021,0.01,8,0.0
virtual_04022,0.016819590679794338,7,0.0
virtual_04023,0.01,9,0.0
virtual_04024,0.03254914513978606,7,0.0
virtual_04025,0.02937787037081339,6,0.0
virtual_04026,0.10839020808895894,5,0.0
virtual_04027,0.012000307081473793,7,0.0
virtual_04028,0.02790891077103911,7,0.0
virtual_04029,0.02352269512449975,8,0.0
virtual_04030,0.11701262220841435,5,0.0
virtual_04031,0.01,6,0.0
virtual_04032,0.08534726151035175,5,0.0
virtual_04033,0.01,8,0.0
virtual_04034,0.09064595633186631,6,0.0
virtual_04035,0.06866564465841103,6,0.0
virtual_04036,0.01,8,0.0
virtual_04037,0.14439913805904833,5,0.0
virtual_04038,0.1481315913075511,5,0.0
virtual_04039,0.05891043292591238,7,0.0
virtual_04040,0.016436652631325446,7,0.0
virtual_04041,0.14669043452709474,6,0.0
virtual_04042,0.01,7,0.0
virtual_04043,0.02210455497258578,8,0.0
virtual_04044,0.016503296505564636,5,0.0
virtual_04045,0.01,8,0.0
virtual_04046,0.01,7,0.0
virtual_04047,0.042543496622312056,7,0.0
virtual_04048,0.010954384990230933,7,0.0
virtual_04049,0.01,8,0.0
virtual_04050,0.046959375791889114,8,0.0
virtual_04051,0.01,7,0.0
virtual_04052,0.06293326615829208,8,0.0
virtual_04053,0.01,6,0.0
virtual_04054,0.022556705610885762,9,0.0
virtual_04055,0.01,9,0.0
virtual_04056,0.01,9,0.0
virtual_04057,0.0405049251426005,7,0.0
virtual_04058,0.014993613285780997,8,0.0
virtual_04059,0.01,6,0.0
virtual_04060,0.06637627242888815,8,0.0
virtual_04061,0.01,6,0.0
virtual_04062,0.011677964881766539,9,0.0
virtual_04063,0.058051777121060535,7,0.0
virtual_04064,0.04241084848728079,7,0.0
virtual_04065,0.05264224971737584,8,0.0
virtual_04066,0.01,8,0.0
virtual_04067,0.01,6,0.0
virtual_04068,0.03836832964403836,7,0.0
virtual_04069,0.12298651497991807,6,0.0
virtual_04070,0.07530672909513779,6,0.0
virtual_04071,0.11145992898576226,9,0.0
virtual_04072,0.06123303138159191,8,0.0
virtual_04073,0.01,9,0.0
virtual_04074,0.01,7,0.0
virtual_04075,0.01,6,0.0
virtual_04076,0.010109512097995143,6,0.0
virtual_04077,0.08851875714896308,6,0.0
virtual_04078,0.01,7,0.0
virtual_04079,0.01,6,0.0
virtual_04080,0.15912436482245362,6,0.0
virtual_04081,0.11184328660659991,7,0.0
virtual_04082,0.024222832080725357,8,0.0
virtual_04083,0.04199955776625052,7,0.0
virtual_04084,0.02617939954803945,8,0.0
virtual_04085,0.0975651018860069,5,0.0
virtual_04086,0.01,7,0.0
virtual_04087,0.06286421305553296,6,0.0
virtual_04088,0.08331088463057348,7,0.0
virtual_04089,0.04587213552466642,8,0.0
virtual_04090,0.012044685044192321,7,0.0
virtual_04091,0.08793210176038246,7,0.0
virtual_04092,0.01,7,0.0
virtual_04093,0.01,7,0.0
virtual_04094,0.01,6,0.0
virtual_04095,0.01,7,0.0
virtual_04096,0.01,8,0.0
virtual_04097,0.01,7,0.0
virtual_04098,0.013833498885127289,6,0.0
virtual_04099,0.012721123387437213,5,0.0
virtual_04100,0.030342489959532537,8,0.0
virtual_04101,0.01,8,0.0
virtual_04102,0.052719490423891575,6,0.0
virtual_04103,0.01,8,0.0
virtual_04104,0.010087346758043418,8,0.0
virtual_04105,0.01,6,0.0
virtual_04106,0.01,8,0.0
virtual_04107,0.01,7,0.0
virtual_04108,0.04022346680158273,5,0.0
virtual_04109,0.0513745557782184,8,0.0
virtual_04110,0.01,7,0.0
virtual_04111,0.01,9,0.0
virtual_04112,0.032698332871018025,6,0.0
virtual_04113,0.02402878878271468,8,0.0
virtual_04114,0.0463925501627097,8,0.0
virtual_04115,0.01,6,0.0
virtual_04116,0.01,7,0.0
virtual_04117,0.012578013765762622,8,0.0
virtual_04118,0.053329470588471914,6,0.0
virtual_04119,0.01,6,0.0
virtual_04120,0.039246105864659285,8,0.0
virtual_04121,0.01,6,0.0
virtual_04122,0.019655145549635097,7,0.0
virtual_04123,0.016745160431902734,8,0.0
virtual_04124,0.01,7,0.0
virtual_04125,0.01,6,0.0
virtual_04126,0.05093524035900427,9,0.0
virtual_04127,0.01,6,0.0
virtual_04128,0.01,8,0.0
virtual_04129,0.01,7,0.0
virtual_04130,0.01,6,0.0
virtual_04131,0.01,5,0.0
virtual_04132,0.06385581933435039,6,0.0
virtual_04133,0.01,8,0.0
virtual_04134,0.01,7,0.0
virtual_04135,0.045562946227876,7,0.0
virtual_04136,0.01,7,0.0
virtual_04137,0.01822591364043989,8,0.0
virtual_04138,0.022584689218868335,7,0.0
virtual_04139,0.11430271451549447,5,0.0
virtual_04140,0.01,6,0.0
virtual_04141,0.031327994273161484,6,0.0
virtual_04142,0.01,8,0.0
virtual_04143,0.04187182065973568,7,0.0
virtual_04144,0.010987310963562646,9,0.0
virtual_04145,0.08844396171595176,7,0.0
virtual_04146,0.09638033945779344,6,0.0
virtual_04147,0.025545544768814907,8,0.0
virtual_04148,0.06476437098966553,9,0.0
virtual_04149,0.09674919559677221,6,0.0
virtual_04150,0.021752758505876477,7,0.0
virtual_04151,0.01,9,0.0
virtual_04152,0.01,8,0.0
virtual_04153,0.014971502116318295,5,0.0
virtual_04154,0.0878874323028735,6,0.0
virtual_04155,0.01,7,0.0
virtual_04156,0.1690698288241313,4,0.0
virtual_04157,0.01,6,0.0
virtual_04158,0.06824716627260408,7,0.0
virtual_04159,0.023606886975296677,6,0.0
virtual_04160,0.05934378263235965,6,0.0
virtual_04161,0.01,6,0.0
virtual_04162,0.01,3,0.0
virtual_04163,0.016657177521491918,5,0.0
virtual_04164,0.1756049228951948,4,0.0
virtual_04165,0.01,6,0.0
virtual_04166,0.027328352030271622,6,0.0
virtual_04167,0.01,7,0.0
virtual_04168,0.01,8,0.0
virtual_04169,0.042873154724151014,8,0.0
virtual_04170,0.01,7,0.0
virtual_04171,0.01,8,0.0
virtual_04172,0.061823649853030745,6,0.0
virtual_04173,0.0407341550867281,8,0.0
virtual_04174,0.02215378713893123,8,0.0
virtual_04175,0.05000163328284604,6,0.0
virtual_04176,0.08830978689996528,7,0.0
virtual_04177,0.014966422287347826,6,0.0
virtual_04178,0.01,7,0.0
virtual_04179,0.01590538735840427,7,0.0
virtual_04180,0.01,6,0.0
virtual_04181,0.01,4,0.0
virtual_04182,0.01,7,0.0
virtual_04183,0.08450374801197938,5,0.0
virtual_04184,0.12389179335415317,7,0.0
virtual_04185,0.01,7,0.0
virtual_04186,0.010531751724708643,8,0.0
virtual_04187,0.01,6,0.0
virtual_04188,0.0946731748796319,6,0.0
virtual_04189,0.01,7,0.0
virtual_04190,0.02486594904984555,6,0.0
virtual_04191,0.0445952886270797,8,0.0
virtual_04192,0.05105470937439592,6,0.0
virtual_04193,0.06826859994102764,6,0.0
virtual_04194,0.01,9,0.0
virtual_04195,0.01,5,0.0
virtual_04196,0.010509863347006541,7,0.0
virtual_04197,0.11363818747713593,5,0.0
virtual_04198,0.014751223620656005,5,0.0
virtual_04199,0.09958982707489676,6,0.0
virtual_04200,0.01,7,0.0
virtual_04201,0.020175016616197854,7,0.0
virtual_04202,0.029871396752217765,6,0.0
virtual_04203,0.023709078055131352,9,0.0
virtual_04204,0.01,8,0.0
virtual_04205,0.01,8,0.0
virtual_04206,0.0371564236605321,8,0.0
virtual_04207,0.010837233612954923,7,0.0
virtual_04208,0.03789287065606218,8,0.0
virtual_04209,0.01,8,0.0
virtual_04210,0.05558316369607081,6,0.0
virtual_04211,0.03357743312282713,4,0.0
virtual_04212,0.12519848055599442,6,0.0
virtual_04213,0.13690248872002364,6,0.0
virtual_04214,0.01,7,0.0
virtual_04215,0.1964947199429267,5,0.0
virtual_04216,0.05266372509891049,7,0.0
virtual_04217,0.13302792424416943,6,0.0
virtual_04218,0.01,7,0.0
virtual_04219,0.074342012508397,7,0.0
virtual_04220,0.03221247184504295,7,0.0
virtual_04221,0.04606255420840053,7,0.0
